unique	title	level1	level2	words
334281679	棋盘山滑雪场平日日场滑雪成人票(9:00-16:00)	1	1	棋盘山 滑雪场 平日 日场 滑雪 成人 票 ( 9 00-16 : 00 )
331452506	万龙滑雪场周末欢乐通套票（需指定日期）	1	2	万龙滑雪场 周末 欢乐 通 套票 （ 需 指定 日期 ）
326809758	万龙滑雪场3天平日周末雪票含雪具套票（成人票）	2	4	万龙滑雪场 3 天 平日 周末 雪 含 雪具 套票 （ 成人 票 ）
325579491	万龙滑雪场2天平日周末雪票含雪具套票（成人票）	2	4	万龙滑雪场 2 天 平日 周末 雪 含 雪具 套票 （ 成人 票 ）
334281326	棋盘山滑雪场周末午连夜滑雪成人票(14.30-21:00)	1	2	棋盘山 滑雪场 周末 午 连夜 滑雪 成人 票 ( 14.30-21 : 00 )
334281319	棋盘山滑雪场平日日场滑雪成人票(9:00-16:00)	1	1	棋盘山 滑雪场 平日 日场 滑雪 成人 票 ( 9 00-16 : 00 )
333972073	棋盘山滑雪场周末全天滑雪大学生票(9:00-21:00)	1	2	棋盘山 滑雪场 周末 全天 滑雪 大学生 票 ( 9 00-21 : 00 )
333972063	棋盘山滑雪场周末日场滑雪大学生票(9:00-16:00)	1	2	棋盘山 滑雪场 周末 日场 滑雪 大学生 票 ( 9 00-16 : 00 )
332040219	沣峪庄园滑雪场平日不限时 - 成人票	1	1	沣 峪 庄园 滑雪场 平日 不限时 -   成人 票
332040218	沣峪庄园滑雪场平日及周末不限时 - 成人票	1	4	沣 峪 庄园 滑雪场 平日 及 周末 不限时 -   成人 票
332964774	玉泉北极滑雪场1日雪票（不含雪服）	1	4	玉泉 北极 滑雪场 1 日 票 （ 不含 雪 服 ）
329635213	西岭雪山夜滑季套票（门票+鸳鸯池索道往返+滑雪票）	2	4	西岭雪山 夜 滑 季 套票 （ 门票 鸳鸯 池 索道 往返 + 滑雪 票 ）
335332185	八达岭雪场戏雪娱乐五选一票	1	4	八达岭 场 戏 雪 娱乐 五 选 一票
333657930	北京云佛滑雪场—节日含餐-4小时	2	4	北京 云 佛 滑雪场 — 节日 含餐 - 4 小时
333657919	北京云佛滑雪场—平日含餐-周一特惠票	2	4	北京 云 佛 滑雪场 — 平日 含餐 - 周一 特惠 票
332964285	北京云佛滑雪场—周末含餐-全天	2	4	北京 云 佛 滑雪场 — 周末 含餐 - 全天
332964281	北京云佛滑雪场—平日-周一特惠票	1	1	北京 云 佛 滑雪场 — 平日 - 周一 特惠 票
332654070	北京云佛滑雪场—节日-4小时	1	3	北京 云 佛 滑雪场 — 节日 - 4 小时
334279569	东风湖滑雪+戏雪（小套票）成人票	1	4	东风 湖 滑雪 + 戏 雪 （ 小 套票 ） 成人 票
323657805	绍兴乔波冰雪世界4小时滑雪（周末双人票）	1	2	绍兴 乔波 冰雪世界 4 小时 滑雪 （ 周末 双人 票 ）
328672062	雪乡滑雪场雪地摩托秃顶山观光套票	3	4	雪乡 滑雪场 雪地 摩托 秃顶 山 观光 套票
334633013	亚布洛尼（朝阳公园）雪场平日全天滑雪10次卡	4	4	亚 布洛 尼 （ 朝阳公园 ） 雪 场 平日 全天 滑雪 10 次卡
329309793	松花湖滑雪场粉雪期全天索道平日票【不含雪具】	3	4	松花湖 滑雪场 粉雪 期 全天 索道 平日 票 【 不含 雪具 】
335329302	石京龙滑雪下午夜场连票（节假日）	1	3	石京龙 滑雪 下午 夜场 连 票 （ 节假日 ）
335329300	【周末】石京龙滑雪下午场+夜场联票	1	2	【 周末 】 石京龙 滑雪 下午 场 + 夜场 联 票
335329299	石京龙滑雪日场票（节假日）	1	3	石京龙 滑雪 日场 票 （ 节假日 ）
335329296	石京龙滑雪场4小时票（节假日）	1	3	石京龙滑雪场 4 小时 票 （ 节假日 ）
335329294	【周末专用】石京龙滑雪场4小时票	1	2	【 周末 专用 】 石京龙滑雪场 4 小时 票
334630159	亚布洛尼（朝阳公园）雪场平日全天滑雪10次卡	5	4	亚 布洛 尼 （ 朝阳公园 ） 雪 场 平日 全天 滑雪 10 次卡
331159593	北京乔波冰雪世界晚场滑雪票	1	4	北京 乔波 冰雪世界 晚场 滑雪 票
331159590	【平日】北京乔波冰雪世界日场滑雪票	1	1	【 平日 】 北京 乔波 冰雪世界 日场 滑雪 票
327746901	北京乔波冰雪世界假日日场滑雪票	1	3	北京 乔波 冰雪世界 假日 日场 滑雪 票
329941673	苏峪口单滑雪不限时	1	4	苏峪口 单 滑雪 不限时
329631096	苏峪口不限时套票（滑雪、雪圈）	2	4	苏峪口 不限时 套票 （ 滑雪 、 雪 圈 ）
334629664	商量岗滑雪2小时+大门票（须提前4小时）	1	4	商量 岗 滑雪 2 + 大 门票 （ 须 提前 4 小时 ）
334629662	商量岗滑雪1小时+大门票（须提前4小时）	1	4	商量 岗 滑雪 1 + 大 门票 （ 须 提前 4 小时 ）
332960127	太谷梅苑南山滑雪场198元周末全天高级雪道票【即买即用】	1	2	太谷 梅苑 南山 滑雪场 198 元 周末 全天 高级 雪 道 票 【 买 即 用 】
331158957	太谷梅苑南山滑雪场138元平日全天高级雪道票【即买即用】	1	1	太谷 梅苑 南山 滑雪场 138 元 平日 全天 高级 雪 道 票 【 买 即 用 】
334995948	雪世界滑雪场周末全天滑雪票	1	2	雪世界滑雪场 周末 全天 滑雪 票
332034615	【周末】神农架国际滑雪场+2小时双板滑雪票	1	2	【 周末 】 神农架 国际 滑雪场 + 2 小时 双 板 滑雪 票
333965860	平山神鹿滑雪场周末4小时滑雪票	1	2	平山 神鹿 滑雪场 周末 4 小时 滑雪 票
333965859	平山神鹿滑雪场节假日4小时滑雪票	1	3	平山 神鹿 滑雪场 节假日 4 小时 滑雪 票
331158349	太白山滑雪成人票 【周内不限时】	1	1	太白山 滑雪 成人 票   【 周 内 不限时 】
333964389	大围山滑雪场成人门票预订	1	4	大围山 滑雪场 成人 门票 预订
333585844	平顶山天龙池滑雪世界成人滑雪3小时+景区门票	1	4	平顶山 天龙 池 世界 成人 滑雪 3 小时 + 景区门票
333553493	九城宫元旦、春节3.5小时滑雪票	1	3	九城宫 元旦 、 春节 3.5 小时 滑雪 票
333553492	九城宫景区周末3.5小时滑雪票	1	2	九城宫 景区 周末 3.5 小时 滑雪 票
333553490	九城宫元旦、春节2.5小时滑雪票	1	3	九城宫 元旦 、 春节 2.5 小时 滑雪 票
333553489	九城宫景区周末2.5小时滑雪票	1	2	九城宫 景区 周末 2.5 小时 滑雪 票
327681961	【含餐】玉泉霜雪滑雪场成人票	2	4	【 含餐 】 玉泉 霜雪 滑雪场 成人 票
334152492	老爷山滑雪场滑雪2小时、雪圈1小时、雪地自行车半小时、滑冰车半小时套票	2	4	老爷山 滑雪场 滑雪 2 雪 圈 1 小时 雪地 自行车 、 滑冰 车 半小时 套票
268969256	长沙三只熊滑雪日场门票（周末/节假日）（2小时）	1	4	长沙 三只熊 滑雪 日场 门票 周末 / 节假日 （ 2 小时 ）
268969255	长沙三只熊滑雪夜场门票（平日）（2小时）	1	1	长沙 三只熊 滑雪 夜场 门票 平日 （ 2 小时 ）
331093705	万科松花湖滑雪场3小时初级道滑雪+2小时雪圈成人票	2	4	万科 松花湖 滑雪场 3 初级 道 滑雪 + 2 小时 雪 圈 成人 票
331093704	万科松花湖滑雪场全天索道成人套票（含雪具）	2	4	万科 松花湖 滑雪场 全天 索道 成人 套票 （ 含 雪具 ）
327697636	苏峪口滑雪不限时成人票（送瑞信天沐温泉11.24-12.31）	2	4	苏峪口 滑雪 不限时 成人 票 （ 送 瑞信 天沐 温泉 11.24-12.31 ）
268963069	绍兴乔波滑雪世界日场4小时滑雪成人票（平日 每周二、四、五）（送20元自助餐抵用券）	1	1	绍兴 乔波 世界 日场 4 小时 滑雪 成人 票 平日   每周二 四 、 五 （ 送 20 元 自助餐 抵用券 ）
268963067	绍兴乔波滑雪世界日场4小时滑雪成人票（特惠日 每周一、三）（送20元自助餐抵用券）	1	4	绍兴 乔波 世界 日场 4 小时 滑雪 成人 票 特惠 日   每周 一 、 三 （ 送 20 元 自助餐 抵用券 ）
331953253	2016-17年雪季北京云佛滑雪场-全季卡（自带板）	5	4	2016-17 年 雪季 北京 云 佛 滑雪场 - 全 季卡 （ 自带 板 ）
331938257	云佛山滑雪场-节假日4小时（含餐）	2	4	云佛山 滑雪场 - 节假日 4 小时 （ 含餐 ）
331938255	云佛山滑雪场-周末全天（含餐）	2	4	云佛山 滑雪场 - 周末 全天 （ 含餐 ）
331938251	云佛山滑雪场-平日全天（含餐）	2	4	云佛山 滑雪场 - 平日 全天 （ 含餐 ）
331938249	云佛山滑雪场-平日4小时（含餐）	2	4	云佛山 滑雪场 - 平日 4 小时 （ 含餐 ）
331109195	云佛山滑雪场-节假日全天	1	3	云佛山 滑雪场 - 节假日 全天
331109192	云佛山滑雪场-周末4小时	1	2	云佛山 滑雪场 - 周末 4 小时
331109190	云佛山滑雪场-平日4小时	1	1	云佛山 滑雪场 - 平日 4 小时
314499525	周末节假日成人/儿童滑雪2小时（含门票）	1	4	周末 节假日 成人 / 儿童 滑雪 2 小时 （ 含 门票 ）
331348208	【2017滑雪季】大明山门票+滑雪1小时+景区巴士小交通（平日票）	1	1	【 2017 季 】 大明山 门票 滑雪 1 小时 + 景区 巴士 小 交通 （ 平日 票 ）
331348207	【2017滑雪季】大明山门票+滑雪1小时+景区巴士小交通（周末票）	1	2	【 2017 季 】 大明山 门票 滑雪 1 小时 + 景区 巴士 小 交通 （ 周末 票 ）
331348205	【2017滑雪季】大明山门票+滑雪2小时+景区巴士小交通（平日票）	1	1	【 2017 季 】 大明山 门票 滑雪 2 小时 + 景区 巴士 小 交通 （ 平日 票 ）
331348204	【2017滑雪季】大明山门票+滑雪2小时+景区巴士小交通（周末票）	1	2	【 2017 季 】 大明山 门票 滑雪 2 小时 + 景区 巴士 小 交通 （ 周末 票 ）
331348202	【雪季特惠】大明山景区门票（含小交通）成人票（不含滑雪）	1	4	【 雪季 特惠 】 大明山 景区门票 含 小 交通 成人 票 （ 不含 滑雪 ）
333864811	北京静之湖滑雪场-节假日全天票	1	3	北京 静之湖 滑雪场 - 节假日 全天 票
333848803	北京静之湖滑雪场-周末全天票	1	2	北京 静之湖 滑雪场 - 周末 全天 票
331689800	北京静之湖滑雪场-周末4小时票	1	2	北京 静之湖 滑雪场 - 周末 4 小时 票
331689798	北京静之湖滑雪场-夜场票	1	4	北京 静之湖 滑雪场 - 夜场 票
329867395	北京雪世界滑雪场滑雪票—（节假日）4小时	1	3	北京 雪世界滑雪场 滑雪 票 — （ 节假日 ） 4 小时
329867394	北京雪世界滑雪场滑雪票—（周末）全天	1	2	北京 雪世界滑雪场 滑雪 票 — （ 周末 ） 全天
329867392	北京雪世界滑雪场滑雪票—（平日）全天	1	1	北京 雪世界滑雪场 滑雪 票 — （ 平日 ） 全天
326740219	渔阳滑雪场全天滑雪+雪服柜子套票（周末）	2	4	渔阳 滑雪场 全天 滑雪 + 雪 服 柜子 套票 （ 周末 ）
326740218	渔阳滑雪场全天滑雪+雪服柜子套票（平日）	2	4	渔阳 滑雪场 全天 滑雪 + 雪 服 柜子 套票 （ 平日 ）
326740215	渔阳滑雪场滑雪票（平日4小时）	1	1	渔阳 滑雪场 滑雪 票 （ 平日 4 小时 ）
331659532	莲花山滑雪票—节假日全天	1	3	莲花山 滑雪 票 — 节假日 全天
331643479	北京万科石京龙滑雪日场票（周末）	1	2	北京 万科 石京龙 滑雪 日场 票 （ 周末 ）
331109288	北京怀北国际滑雪场——周五钜惠票	1	4	北京 怀 北 国际 滑雪场 —— 周五 钜 惠 票
331109285	北京怀北国际滑雪场——周二钜惠票	1	4	北京 怀 北 国际 滑雪场 —— 周二 钜 惠 票
325508887	莲花山滑雪票—夜场	1	4	莲花山 滑雪 票 — 夜场
325508884	莲花山滑雪票—周末4小时	1	2	莲花山 滑雪 票 — 周末 4 小时
325508883	莲花山滑雪票—平日4小时	1	1	莲花山 滑雪 票 — 平日 4 小时
333215576	【2017滑雪季】大明山门票+滑雪2小时+景区巴士小交通（周末票）	1	2	【 2017 季 】 大明山 门票 滑雪 2 小时 + 景区 巴士 小 交通 （ 周末 票 ）
333215574	【2017滑雪季】大明山门票+滑雪1小时+景区巴士小交通（节日票）	1	3	【 2017 季 】 大明山 门票 滑雪 1 小时 + 景区 巴士 小 交通 （ 节日 票 ）
333215573	【2017滑雪季】大明山门票+滑雪1小时+景区巴士小交通（周末票）	1	2	【 2017 季 】 大明山 门票 滑雪 1 小时 + 景区 巴士 小 交通 （ 周末 票 ）
331348129	【雪季特惠】大明山景区门票（含小交通）成人票（不含滑雪）	1	4	【 雪季 特惠 】 大明山 景区门票 含 小 交通 成人 票 （ 不含 滑雪 ）
331705171	【半价特惠】太舞滑雪场2天雪票（自带板）	1	4	【 半价 特惠 】 太 舞 滑雪场 2 天雪 票 （ 自带 板 ）
331705169	【半价特惠】太舞滑雪场4小时雪票（自带板）	1	4	【 半价 特惠 】 太 舞 滑雪场 4 小时 雪 票 （ 自带 板 ）
331705166	【携程特权日】（半价特惠）太舞滑雪场全天雪票+雪具	2	4	【 携程 特权 日 】 （ 半价 特惠 ） 太 舞 滑雪场 全天 雪 票 + 雪具
331953276	伏羲岭滑雪场周末早场成人票（9:00-12:00）	1	2	伏羲 岭 滑雪场 周末 早场 成人 票 （ 9 00-12 : 00 ）
331953274	伏羲岭滑雪场周内不限时票/周末三小时票	1	4	伏羲 岭 滑雪场 周 内 不限时 / 周末 三小时 票
329883118	何家沟滑雪场成人票（平日）（2016.12.12-2017.3.1）	1	1	何家 沟 滑雪场 成人 票 平日 （ 2016.12.12-2017.3.1 ）
329883117	何家沟滑雪场成人票（周末）（2016.12.12-2017.3.1）	1	2	何家 沟 滑雪场 成人 票 周末 （ 2016.12.12-2017.3.1 ）
326418680	北京南山滑雪场周末节假日全天滑雪票	1	4	北京 南山 滑雪场 周末 节假日 全天 滑雪 票
326418679	北京南山滑雪场周末节假日半天滑雪票	1	4	北京 南山 滑雪场 周末 节假日 半天 滑雪 票
326418677	北京南山滑雪场平日半天滑雪票	1	1	北京 南山 滑雪场 平日 半天 滑雪 票
325524378	北京军都山滑雪票（周末全天）	1	2	北京 军都山 滑雪 票 （ 周末 全天 ）
325524374	北京军都山滑雪票（平日全天）	1	1	北京 军都山 滑雪 票 （ 平日 全天 ）
325524372	北京军都山滑雪票（夜场）	1	4	北京 军都山 滑雪 票 （ 夜场 ）
331395959	【携程特权日】(周四五折特惠）多乐美地滑雪场—平日4小时成人票（自带板）	1	1	【 携程 特权 日 】 ( 周四 五折 特惠 多乐 美地 滑雪场 — 平日 4 小时 成人 票 （ 自带 板 ）
331395957	【携程特权日】(周四五折特惠）多乐美地滑雪场—平日1天成人票（含板）	1	1	【 携程 特权 日 】 ( 周四 五折 特惠 多乐 美地 滑雪场 — 平日 1 天 成人 票 （ 含 板 ）
323588387	多乐美地滑雪场4小时魔毯+1号拖牵（自带雪具）（B类票）	3	4	多乐 美地 滑雪场 4 小时 魔毯 + 1 号 拖 牵 自带 雪具 （ B 类 票 ）
323588385	多乐美地滑雪场4小时魔毯+1号拖牵（含雪具）（B类票）	3	4	多乐 美地 滑雪场 4 小时 魔毯 + 1 号 拖 牵 含 雪具 （ B 类 票 ）
323588382	多乐美地滑雪场2天成人票（自带雪具）（A类票）	1	4	多乐 美地 滑雪场 2 天 成人 自带 雪具 （ A类 票 ）
323588381	多乐美地滑雪场4小时成人票（自带雪具）（A类票）	1	4	多乐 美地 滑雪场 4 小时 成人 自带 雪具 （ A类 票 ）
323588379	多乐美地滑雪场2天成人票（含雪具）（A类票）	2	4	多乐 美地 滑雪场 2 天 成人 含 雪具 （ A类 票 ）
333603384	北京蓝调香薰温泉+滑雪周末4小时套票（含餐）	2	4	北京 蓝调 香薰 温泉 + 滑雪 周末 4 小时 套票 （ 含餐 ）
333603381	北京蓝调香薰温泉+滑雪平日4小时套票	2	4	北京 蓝调 香薰 温泉 + 滑雪 平日 4 小时 套票
268966471	乔波冰雪世界夜场滑雪票	1	4	乔波 冰雪世界 夜场 滑雪 票
330802232	金象山滑雪直通车-平日（济南长途汽车总站发车）	5	4	金象山 滑雪 直通车 - 平日 （ 济南 长途 汽车 总站 发车 ）
330802231	金象山滑雪直通车-周末（济南长途汽车总站发车）	5	4	金象山 滑雪 直通车 - 周末 （ 济南 长途 汽车 总站 发车 ）
327051591	金象山滑雪-周末全天场（含彩冰王国冰雕馆门票）	1	2	金象山 滑雪 - 周末 全天 场 （ 含 彩 冰 王国 冰雕 馆 门票 ）
329868173	名都滑雪场成人票（3小时）	1	4	名都 滑雪场 成人 票 （ 3 小时 ）
325508910	亚布力新体委滑雪场门票（初级雪道4小时）	1	4	亚布力 新 体委 滑雪场 门票 （ 初级 雪 道 4 小时 ）
325508909	亚布力新体委滑雪场门票（初级雪道2小时）	1	4	亚布力 新 体委 滑雪场 门票 （ 初级 雪 道 2 小时 ）
324917027	云顶滑雪场—周末下午4小时索道成人票（不含雪具）	3	4	云顶 滑雪场 — 周末 下午 4 小时 索道 成人 票 （ 不含 雪具 ）
324917026	云顶滑雪场—平日全天索道成人票（含雪具）	3	4	云顶 滑雪场 — 平日 全天 索道 成人 票 （ 含 雪具 ）
324917024	云顶滑雪场—平日2天索道成人票（含雪具）	3	4	云顶 滑雪场 — 平日 2 天 索道 成人 票 （ 含 雪具 ）
324917023	云顶滑雪场—周末2天索道成人票（含雪具）	3	4	云顶 滑雪场 — 周末 2 天 索道 成人 票 （ 含 雪具 ）
324917020	云顶滑雪场—周末全天索道成人票（含雪具）	3	4	云顶 滑雪场 — 周末 全天 索道 成人 票 （ 含 雪具 ）
324917019	云顶滑雪场—周末2天索道成人票（不含雪具）	3	4	云顶 滑雪场 — 周末 2 天 索道 成人 票 （ 不含 雪具 ）
324917017	云顶滑雪场—周末全天索道成人票（不含雪具）	3	4	云顶 滑雪场 — 周末 全天 索道 成人 票 （ 不含 雪具 ）
331968705	莲花山滑雪场成人票（全天）	1	4	莲花山 滑雪场 成人 票 （ 全天 ）
324915555	元宝山滑雪场—平日全天滑雪成人票	1	1	元宝山 滑雪场 — 平日 全天 滑雪 成人 票
324915554	元宝山滑雪场—周末全天滑雪成人票	1	2	元宝山 滑雪场 — 周末 全天 滑雪 成人 票
331659094	怪坡国际滑雪场第二阶段成人票（夜场） （2016.12.7-2017.2.19）（需提前2小时预订）	1	4	怪坡 国际 滑雪场 第二阶段 成人 票 夜场   2016.12.7-2017.2.19 （ 需 提前 2 小时 预订 ）
331659092	怪坡国际滑雪场第二阶段成人票（日场周末） （2016.12.7-2017.2.19）（需提前2小时预订）	1	2	怪坡 国际 滑雪场 第二阶段 成人 票 日场 周末   2016.12.7-2017.2.19 （ 需 提前 2 小时 预订 ）
331659091	怪坡国际滑雪场第二阶段成人票（日场平日） （2016.12.7-2017.2.19）（需提前2小时预订）	1	1	怪坡 国际 滑雪场 第二阶段 成人 票 日场 平日   2016.12.7-2017.2.19 （ 需 提前 2 小时 预订 ）
327682651	北大荒滑雪场成人票	1	4	北大荒 滑雪场 成人 票
327682650	北大荒滑雪场成人娱乐套票	1	4	北大荒 滑雪场 成人 娱乐 套票
332893236	【官方授权】棋盘山滑雪场大学生票（周末夜场不限时 16:30-21:00）（2016.12.6-2017.1.26）	1	2	【 官方 授权 】 棋盘山 滑雪场 大学生 票 周末 夜场 不限时   16 30-21 : 00 （ 2016.12.6-2017.1.26 ）
332893235	【官方授权】棋盘山滑雪场大学生票（周末午连夜14:30-21:00）（2016.12.6-2017.1.26）	1	2	【 官方 授权 】 棋盘山 滑雪场 大学生 票 周末 午 连夜 14 30-21 : 00 （ 2016.12.6-2017.1.26 ）
332893233	【官方授权】棋盘山滑雪场大学生票（周末全天9:00-21:00）（2016.12.6-2017.1.26）	1	2	【 官方 授权 】 棋盘山 滑雪场 大学生 票 周末 全天 9 00-21 : 00 （ 2016.12.6-2017.1.26 ）
332893227	【官方授权】棋盘山滑雪场成人票（周末夜场2小时）（2016.12.6-2017.1.26）	1	2	【 官方 授权 】 棋盘山 滑雪场 成人 票 周末 夜场 2 小时 （ 2016.12.6-2017.1.26 ）
332893225	【官方授权】棋盘山滑雪场成人票（周末午连夜14:30-21:00）（2016.12.6-2017.1.26）	1	2	【 官方 授权 】 棋盘山 滑雪场 成人 票 周末 午 连夜 14 30-21 : 00 （ 2016.12.6-2017.1.26 ）
332893224	【官方授权】棋盘山滑雪场成人票（周末白天9:00-16:00）（2016.12.6-2017.1.26）	1	2	【 官方 授权 】 棋盘山 滑雪场 成人 票 周末 白天 9 00-16 : 00 （ 2016.12.6-2017.1.26 ）
332877235	【官方授权】棋盘山滑雪场大学生票（平日夜场不限时 16:30-21:00）（2016.12.6-2017.1.26）	1	1	【 官方 授权 】 棋盘山 滑雪场 大学生 票 平日 夜场 不限时   16 30-21 : 00 （ 2016.12.6-2017.1.26 ）
332877231	【官方授权】棋盘山滑雪场成人票（平日夜场2小时）（2016.12.6-2017.1.26）	1	1	【 官方 授权 】 棋盘山 滑雪场 成人 票 平日 夜场 2 小时 （ 2016.12.6-2017.1.26 ）
332862193	【官方授权】棋盘山滑雪场大学生票（平日午连夜14:30-21:00）（2016.12.6-2017.1.26）	1	1	【 官方 授权 】 棋盘山 滑雪场 大学生 票 平日 午 连夜 14 30-21 : 00 （ 2016.12.6-2017.1.26 ）
332862192	【官方授权】棋盘山滑雪场大学生票（平日白天9:00-16:00）（2016.12.6-2017.1.26）	1	1	【 官方 授权 】 棋盘山 滑雪场 大学生 票 平日 白天 9 00-16 : 00 （ 2016.12.6-2017.1.26 ）
332862190	【官方授权】棋盘山滑雪场成人票（平日午连夜14:30-21:00）（2016.12.6-2017.1.26）	1	1	【 官方 授权 】 棋盘山 滑雪场 成人 票 平日 午 连夜 14 30-21 : 00 （ 2016.12.6-2017.1.26 ）
332862189	【官方授权】棋盘山滑雪场成人票（平日白天9:00-16:00）（2016.12.6-2017.1.26）	1	1	【 官方 授权 】 棋盘山 滑雪场 成人 票 平日 白天 9 00-16 : 00 （ 2016.12.6-2017.1.26 ）
330817342	庙香山滑雪场成人票（3小时）	1	4	庙 香山 滑雪场 成人 票 （ 3 小时 ）
326433873	庙香山滑雪场成人票（平日）	1	1	庙 香山 滑雪场 成人 票 （ 平日 ）
333231940	天津七里海滑雪场成人平日票	1	1	天津 七里海 滑雪场 成人 平日 票
333231939	天津七里海滑雪场成人周末票	1	2	天津 七里海 滑雪场 成人 周末 票
331109278	北京云居滑雪场—节假日（全天）滑雪票	1	3	北京 云居 滑雪场 — 节假日 （ 全天 ） 滑雪 票
331109277	北京云居滑雪场—节假日（4小时）滑雪票	1	3	北京 云居 滑雪场 — 节假日 （ 4 小时 ） 滑雪 票
331109275	北京云居滑雪场—周末（4小时）滑雪票	1	2	北京 云居 滑雪场 — 周末 （ 4 小时 ） 滑雪 票
331109274	北京云居滑雪场—平日（全天）滑雪票	1	1	北京 云居 滑雪场 — 平日 （ 全天 ） 滑雪 票
268959327	【平日3小时】浮来青四季滑雪场成人票	1	1	【 平日 3 小时 】 浮 来 青 四 季 滑雪场 成人 票
268959326	【平日全天】浮来青四季滑雪场成人票	1	1	【 平日 全天 】 浮 来 青 四 季 滑雪场 成人 票
325493273	【儿童特权】单次滑雪课门票	1	4	【 儿童 特权 】 单 次 滑雪 课 门票
325493268	双人单次滑雪课门票	1	4	双人 单 次 滑雪 课 门票
268954436	【周末全天】浮来青四季滑雪场成人票（假日同周末）	1	2	【 全天 】 浮 来 青 四 季 滑雪场 成人 票 （ 假日 同 周末 ）
268954433	【平日3小时】浮来青四季滑雪场成人票	1	1	【 平日 3 小时 】 浮 来 青 四 季 滑雪场 成人 票
323181830	【元旦及春节】新疆白云滑雪场天滑雪成人票	1	3	【 元旦 及 春节 】 新疆 白云 滑雪场 天 滑雪 成人 票
323181829	【周末】新疆白云滑雪场天滑雪成人票	1	2	【 周末 】 新疆 白云 滑雪场 天 滑雪 成人 票
325181307	【开业特惠】铭山绿洲滑雪场成人票（周末）（11.16-12.25）	1	2	【 开业 特惠 】 铭 山 绿洲 滑雪场 成人 票 周末 （ 11.16-12.25 ）
325181306	【开业特惠】铭山绿洲滑雪场成人票（平日）（11.16-12.25）	1	1	【 开业 特惠 】 铭 山 绿洲 滑雪场 成人 票 平日 （ 11.16-12.25 ）
333864791	万龙滑雪场—3天滑雪成人票（含雪具）	2	4	万龙滑雪场 — 3 天 滑雪 成人 票 （ 含 雪具 ）
333864789	万龙滑雪场—1.5天滑雪成人票（含雪具）	2	4	万龙滑雪场 — 1.5 天 滑雪 成人 票 （ 含 雪具 ）
333864787	万龙滑雪场—1天滑雪成人票（含雪具）	2	4	万龙滑雪场 — 1 天 滑雪 成人 票 （ 含 雪具 ）
333864786	万龙滑雪场—4小时滑雪成人票（含雪具）	2	4	万龙滑雪场 — 4 小时 滑雪 成人 票 （ 含 雪具 ）
331364244	万龙滑雪场—欢乐通平日滑雪成人票	1	1	万龙滑雪场 — 欢乐 通 平日 滑雪 成人 票
328587840	万龙滑雪场—平日自助晚餐成人票（周日至周四）	2	4	万龙滑雪场 — 平日 自助 晚餐 成人 票 （ 周日 至 周四 ）
326387891	万龙滑雪场—4小时滑雪成人票（自带板）	1	4	万龙滑雪场 — 4 小时 滑雪 成人 票 （ 自带 板 ）
326387889	万龙滑雪场—1天滑雪成人票（自带板）	1	4	万龙滑雪场 — 1 天 滑雪 成人 票 （ 自带 板 ）
326387888	【携程特权日】万龙滑雪场—1.5天滑雪成人票（自带板）	1	4	【 携程 特权 日 】 万龙滑雪场 — 1.5 天 滑雪 成人 票 （ 自带 板 ）
268959108	成都美洲四季滑雪场景区门票(夜场2小时票)	1	4	成都 美洲 四 季 滑雪场 景区门票 ( 夜场 2 小时 票 )
268959107	成都美洲四季滑雪场景区门票（周末日场全天票）	1	2	成都 美洲 四 季 滑雪场 景区门票 （ 周末 日场 全天 票 ）
268959105	成都美洲四季滑雪场景区门票（周末日场2小时票）	1	2	成都 美洲 四 季 滑雪场 景区门票 （ 周末 日场 2 小时 票 ）
268959104	成都美洲四季滑雪场景区门票（平时日场全天票）	1	1	成都 美洲 四 季 滑雪场 景区门票 （ 平时 日场 全天 票 ）
268959102	成都美洲四季滑雪场景区门票（平时日场2小时票）	1	1	成都 美洲 四 季 滑雪场 景区门票 （ 平时 日场 2 小时 票 ）
329883123	平山神鹿滑雪场成人票	1	4	平山 神鹿 滑雪场 成人 票
326754344	亚布力新濠阳光国际度假雪场初级滑雪+世界第一滑道+马拉爬犁成人套票（3小时）	2	4	亚布力 新濠 阳光 国际 度假 雪 场 初级 滑雪 世界 第 一 滑道 + 马拉 爬犁 成人 套票 （ 3 小时 ）
326754343	【含往返大巴车】亚布力阳光国际度假雪场初级滑雪成人票（3小时）	1	4	【 含 往返 大巴 车 】 亚布力 阳光 国际 度假 雪 场 初级 滑雪 成人 票 （ 3 小时 ）
326754341	亚布力新濠阳光国际度假雪场初级滑雪成人票（3小时）	1	4	亚布力 新濠 阳光 国际 度假 雪 场 初级 滑雪 成人 票 （ 3 小时 ）
331705235	太伟滑雪场初级道平日滑雪2小时票	1	1	太伟 滑雪场 初级 道 平日 滑雪 2 小时 票
331077153	玉泉威虎山滑雪场成人票（含中餐简餐+鞋柜）	2	4	玉泉 威虎山 滑雪场 成人 票 （ 含 中餐 简 餐 + 鞋柜 ）
334223590	蓟洲国际滑雪场平日票(四小时滑雪票)	1	1	蓟 洲 国际 滑雪场 平日 ( 四 小时 滑雪 票 )
333536758	曦岭国际滑雪场滑雪套票（新雪具）	2	4	曦 岭 国际 滑雪场 滑雪 套票 （ 新 雪具 ）
333536756	曦岭国际滑雪场普通票（旧雪具）	2	4	曦 岭 国际 滑雪场 普通 票 （ 旧 雪具 ）
